date,district,rainfall_mm,temperature_c,outbreak_active,outbreak_type,outbreak_severity,campaign_active,campaign_type
2024-10-01,Coimbatore,80.9,32.6,False,none,0.0,True,measles_drive
2024-10-01,Pune,1.1,29.3,False,none,0.0,True,general_immunization
2024-10-01,Nagpur,0.3,29.1,False,none,0.0,True,measles_drive
2024-10-01,Nashik,2.5,27.2,False,none,0.0,True,tetanus_drive
2024-10-01,Chhatrapati Sambhajinagar,3.7,33.4,False,none,0.0,True,general_immunization
2024-10-01,Thane,0.3,33.6,False,none,0.0,True,general_immunization
2024-10-01,Amravati,0.2,25.9,False,none,0.0,True,measles_drive
2024-10-01,Jaipur,0.2,29.2,False,none,0.0,True,general_immunization
2024-10-01,Jodhpur,0.2,31.3,False,none,0.0,True,tetanus_drive
2024-10-01,Bikaner,0.0,29.9,False,none,0.0,True,measles_drive
2024-10-01,Udaipur,0.0,25.6,False,none,0.0,True,tetanus_drive
2024-10-01,Kota,0.7,28.3,False,none,0.0,True,general_immunization
2024-10-01,Barmer,0.0,28.4,False,none,0.0,True,measles_drive
2024-10-01,Khordha,89.5,27.5,False,none,0.0,True,tetanus_drive
2024-10-01,Cuttack,54.9,27.4,False,none,0.0,True,measles_drive
2024-10-01,Puri,76.1,27.1,False,none,0.0,True,general_immunization
2024-10-01,Balasore,168.6,28.3,False,none,0.0,True,general_immunization
2024-10-01,Mayurbhanj,49.5,27.2,False,none,0.0,True,measles_drive
2024-10-01,Ganjam,50.6,26.2,False,none,0.0,True,measles_drive
2024-10-01,Kamrup,13.4,27.6,False,none,0.0,True,measles_drive
2024-10-01,Dibrugarh,13.2,25.9,False,none,0.0,True,tetanus_drive
2024-10-01,Cachar,13.4,27.7,False,none,0.0,True,general_immunization
2024-10-01,Jorhat,5.4,24.1,False,none,0.0,True,general_immunization
2024-10-01,Nagaon,12.7,25.9,False,none,0.0,True,measles_drive
2024-10-01,Sonitpur,12.2,24.5,False,none,0.0,True,tetanus_drive
2024-10-02,Vellore,24.5,32.9,False,none,0.0,True,measles_drive
2024-10-02,Krishnagiri,23.7,28.0,False,none,0.0,True,general_immunization
2024-10-02,Tiruvannamalai,115.7,29.2,False,none,0.0,True,general_immunization
2024-10-02,Salem,46.3,29.4,False,none,0.0,True,tetanus_drive
2024-10-02,Madurai,47.3,30.1,False,none,0.0,True,general_immunization
2024-10-02,Coimbatore,39.6,30.8,False,none,0.0,True,tetanus_drive
2024-10-02,Pune,0.1,31.1,False,none,0.0,True,tetanus_drive
2024-10-02,Nagpur,1.4,26.9,False,none,0.0,True,general_immunization
2024-10-02,Nashik,5.4,31.2,False,none,0.0,True,general_immunization
2024-10-02,Chhatrapati Sambhajinagar,3.9,25.7,False,none,0.0,True,tetanus_drive
2024-10-02,Thane,0.6,29.0,False,none,0.0,True,measles_drive
2024-10-02,Amravati,2.9,27.4,False,none,0.0,True,general_immunization
2024-10-02,Jaipur,0.2,28.0,False,none,0.0,True,tetanus_drive
2024-10-02,Jodhpur,0.0,26.0,False,none,0.0,True,measles_drive
2024-10-02,Bikaner,0.0,31.3,False,none,0.0,True,measles_drive
2024-10-02,Udaipur,0.0,26.1,False,none,0.0,True,measles_drive
2024-10-02,Kota,0.1,25.6,False,none,0.0,True,measles_drive
2024-10-02,Barmer,0.0,26.2,False,none,0.0,True,general_immunization
2024-10-02,Khordha,21.9,33.0,False,none,0.0,True,general_immunization
2024-10-02,Cuttack,41.8,26.9,False,none,0.0,True,tetanus_drive
2024-10-02,Puri,94.0,30.1,False,none,0.0,True,measles_drive
2024-10-02,Balasore,92.1,30.5,False,none,0.0,True,measles_drive
2024-10-02,Mayurbhanj,47.9,26.7,False,none,0.0,True,tetanus_drive
2024-10-02,Ganjam,46.1,28.9,False,none,0.0,True,tetanus_drive
2024-10-02,Kamrup,3.9,23.9,False,none,0.0,True,general_immunization
2024-10-02,Dibrugarh,6.5,28.1,False,none,0.0,True,tetanus_drive
2024-10-02,Cachar,3.2,25.4,False,none,0.0,True,tetanus_drive
2024-10-02,Jorhat,2.2,24.3,False,none,0.0,True,tetanus_drive
2024-10-02,Nagaon,2.6,24.5,False,none,0.0,True,measles_drive
2024-10-02,Sonitpur,13.0,24.6,False,none,0.0,True,tetanus_drive
2024-10-03,Vellore,68.7,32.2,False,none,0.0,True,general_immunization
2024-10-03,Krishnagiri,39.6,30.6,False,none,0.0,True,general_immunization
2024-10-03,Tiruvannamalai,17.3,32.6,False,none,0.0,True,measles_drive
2024-10-03,Salem,35.7,32.0,False,none,0.0,True,general_immunization
2024-10-03,Madurai,16.1,27.3,False,none,0.0,True,tetanus_drive
2024-10-03,Coimbatore,50.0,29.8,False,none,0.0,True,measles_drive
2024-10-03,Pune,1.7,30.9,False,none,0.0,True,general_immunization
2024-10-03,Nagpur,1.1,32.5,False,none,0.0,True,tetanus_drive
2024-10-03,Nashik,2.1,23.6,False,none,0.0,True,general_immunization
2024-10-03,Chhatrapati Sambhajinagar,0.1,27.4,False,none,0.0,True,tetanus_drive
2024-10-03,Thane,0.1,30.6,False,none,0.0,True,general_immunization
2024-10-03,Amravati,1.8,32.6,False,none,0.0,True,measles_drive
2024-10-03,Jaipur,1.8,27.4,False,none,0.0,True,general_immunization
2024-10-03,Jodhpur,0.0,24.4,False,none,0.0,True,general_immunization
2024-10-03,Bikaner,0.0,24.9,False,none,0.0,True,tetanus_drive
2024-10-03,Udaipur,0.1,27.3,False,none,0.0,True,tetanus_drive
2024-10-03,Kota,0.2,20.9,False,none,0.0,True,general_immunization
2024-10-03,Barmer,0.2,26.8,False,none,0.0,True,general_immunization
2024-10-03,Khordha,58.2,27.6,False,none,0.0,True,measles_drive
2024-10-03,Cuttack,44.9,32.5,False,none,0.0,True,measles_drive
2024-10-03,Puri,92.0,28.0,False,none,0.0,True,general_immunization
2024-10-03,Balasore,78.4,31.3,False,none,0.0,True,measles_drive
2024-10-03,Mayurbhanj,65.3,25.1,False,none,0.0,True,tetanus_drive
2024-10-03,Ganjam,21.4,25.6,False,none,0.0,True,general_immunization
2024-10-03,Kamrup,8.0,26.7,False,none,0.0,True,tetanus_drive
2024-10-03,Dibrugarh,7.0,28.1,False,none,0.0,True,general_immunization
2024-10-03,Cachar,0.3,20.7,False,none,0.0,True,general_immunization
2024-10-03,Jorhat,1.9,27.2,False,none,0.0,True,tetanus_drive
2024-10-03,Nagaon,5.6,29.2,False,none,0.0,True,general_immunization
2024-10-03,Sonitpur,14.9,26.6,False,none,0.0,True,general_immunization
2024-10-04,Vellore,26.2,26.0,False,none,0.0,True,measles_drive
2024-10-04,Krishnagiri,29.7,28.6,False,none,0.0,True,general_immunization
2024-10-04,Tiruvannamalai,29.4,29.0,False,none,0.0,True,general_immunization
2024-10-04,Salem,68.0,32.0,False,none,0.0,True,measles_drive
2024-10-04,Madurai,81.6,34.5,False,none,0.0,True,tetanus_drive
2024-10-04,Coimbatore,24.0,28.4,False,none,0.0,True,measles_drive
2024-10-04,Pune,6.2,23.7,False,none,0.0,True,general_immunization
2024-10-04,Nagpur,2.0,26.5,False,none,0.0,True,general_immunization
2024-10-04,Nashik,0.8,25.1,False,none,0.0,True,tetanus_drive
2024-10-04,Chhatrapati Sambhajinagar,0.5,27.3,False,none,0.0,True,tetanus_drive
2024-10-04,Thane,5.0,25.9,False,none,0.0,True,measles_drive
2024-10-04,Amravati,1.3,30.0,False,none,0.0,True,measles_drive
2024-10-04,Jaipur,0.0,30.9,False,none,0.0,True,general_immunization
2024-10-04,Jodhpur,0.4,24.4,False,none,0.0,True,tetanus_drive
2024-10-04,Bikaner,1.8,27.8,False,none,0.0,True,measles_drive
2024-10-04,Udaipur,0.0,29.3,False,none,0.0,True,tetanus_drive
2024-10-04,Kota,0.0,29.7,False,none,0.0,True,general_immunization
2024-10-04,Barmer,0.0,24.9,False,none,0.0,True,tetanus_drive
2024-10-04,Khordha,32.2,26.4,False,none,0.0,True,tetanus_drive
2024-10-04,Cuttack,52.0,30.1,False,none,0.0,True,tetanus_drive
2024-10-04,Puri,118.5,24.1,False,none,0.0,True,tetanus_drive
2024-10-04,Balasore,96.2,31.8,False,none,0.0,True,measles_drive
2024-10-04,Mayurbhanj,22.3,28.6,False,none,0.0,True,general_immunization
2024-10-04,Ganjam,65.6,29.6,False,none,0.0,True,measles_drive
2024-10-04,Kamrup,16.5,21.1,False,none,0.0,True,measles_drive
2024-10-04,Dibrugarh,15.7,25.9,False,none,0.0,True,general_immunization
2024-10-04,Cachar,10.0,29.5,False,none,0.0,True,tetanus_drive
2024-10-04,Jorhat,1.1,25.4,False,none,0.0,True,measles_drive
2024-10-04,Nagaon,15.0,27.6,False,none,0.0,True,measles_drive
2024-10-04,Sonitpur,3.0,25.9,False,none,0.0,True,measles_drive
2024-10-05,Vellore,48.1,30.6,False,none,0.0,True,general_immunization
2024-10-05,Krishnagiri,39.1,27.3,False,none,0.0,True,tetanus_drive
2024-10-05,Tiruvannamalai,38.4,29.3,False,none,0.0,True,tetanus_drive
2024-10-05,Salem,23.4,27.7,False,none,0.0,True,general_immunization
2024-10-05,Madurai,37.0,24.7,False,none,0.0,True,measles_drive
2024-10-05,Coimbatore,14.6,28.4,False,none,0.0,True,measles_drive
2024-10-05,Pune,0.3,27.7,False,none,0.0,True,tetanus_drive
2024-10-05,Nagpur,1.8,30.5,False,none,0.0,True,measles_drive
2024-10-05,Nashik,0.1,28.6,False,none,0.0,True,measles_drive
2024-10-05,Chhatrapati Sambhajinagar,0.3,28.7,False,none,0.0,True,tetanus_drive
2024-10-05,Thane,2.8,30.2,False,none,0.0,True,general_immunization
2024-10-05,Amravati,0.5,23.3,False,none,0.0,True,measles_drive
2024-10-05,Jaipur,0.0,27.6,False,none,0.0,True,measles_drive
2024-10-05,Jodhpur,0.0,26.1,False,none,0.0,True,tetanus_drive
2024-10-05,Bikaner,0.1,28.1,False,none,0.0,True,general_immunization
2024-10-05,Udaipur,0.2,26.0,False,none,0.0,True,tetanus_drive
2024-10-05,Kota,0.2,23.7,False,none,0.0,True,general_immunization
2024-10-05,Barmer,0.0,32.1,False,none,0.0,True,tetanus_drive
2024-10-05,Khordha,125.3,30.1,False,none,0.0,True,tetanus_drive
2024-10-05,Cuttack,62.2,28.5,False,none,0.0,True,measles_drive
2024-10-05,Puri,56.3,29.7,False,none,0.0,True,general_immunization
2024-10-05,Balasore,202.8,28.5,False,none,0.0,True,measles_drive
2024-10-05,Mayurbhanj,67.8,30.5,False,none,0.0,True,general_immunization
2024-10-05,Ganjam,73.9,29.0,False,none,0.0,True,measles_drive
2024-10-05,Kamrup,22.1,23.9,False,none,0.0,True,tetanus_drive
2024-10-05,Dibrugarh,1.6,28.2,False,none,0.0,True,measles_drive
2024-10-05,Cachar,4.4,25.5,False,none,0.0,True,tetanus_drive
2024-10-05,Jorhat,8.6,25.4,False,none,0.0,True,general_immunization
2024-10-05,Nagaon,9.7,24.3,False,none,0.0,True,general_immunization
2024-10-05,Sonitpur,6.4,25.5,False,none,0.0,True,measles_drive
2024-10-06,Vellore,22.3,29.3,False,none,0.0,False,none
2024-10-06,Krishnagiri,91.9,30.0,False,none,0.0,False,none
2024-10-06,Tiruvannamalai,14.0,32.9,False,none,0.0,False,none
2024-10-06,Salem,28.9,35.2,False,none,0.0,False,none
2024-10-06,Madurai,51.2,28.8,False,none,0.0,False,none
2024-10-06,Coimbatore,55.7,27.3,False,none,0.0,False,none
2024-10-06,Pune,0.4,24.4,False,none,0.0,False,none
2024-10-06,Nagpur,2.9,29.0,False,none,0.0,False,none
2024-10-06,Nashik,0.2,26.6,False,none,0.0,False,none
2024-10-06,Chhatrapati Sambhajinagar,1.6,31.7,False,none,0.0,False,none
2024-10-06,Thane,1.4,27.2,False,none,0.0,False,none
2024-10-06,Amravati,0.4,31.4,False,none,0.0,False,none
2024-10-06,Jaipur,0.0,22.5,False,none,0.0,False,none
2024-10-06,Jodhpur,0.8,24.3,False,none,0.0,False,none
2024-10-06,Bikaner,0.0,30.0,False,none,0.0,False,none
2024-10-06,Udaipur,0.0,27.2,False,none,0.0,False,none
2024-10-06,Kota,0.0,22.4,False,none,0.0,False,none
2024-10-06,Barmer,0.2,26.3,False,none,0.0,False,none
2024-10-06,Khordha,78.7,29.4,False,none,0.0,False,none
2024-10-06,Cuttack,68.1,29.4,False,none,0.0,False,none
2024-10-06,Puri,31.5,29.8,False,none,0.0,False,none
2024-10-06,Balasore,94.3,27.0,False,none,0.0,False,none
2024-10-06,Mayurbhanj,44.3,31.0,False,none,0.0,False,none
2024-10-06,Ganjam,76.0,32.4,False,none,0.0,False,none
2024-10-06,Kamrup,8.1,25.4,False,none,0.0,False,none
2024-10-06,Dibrugarh,8.1,29.4,False,none,0.0,False,none
2024-10-06,Cachar,4.0,30.1,False,none,0.0,False,none
2024-10-06,Jorhat,1.9,22.3,False,none,0.0,False,none
2024-10-06,Nagaon,8.3,21.4,False,none,0.0,False,none
2024-10-06,Sonitpur,4.8,26.8,False,none,0.0,False,none
2024-10-07,Vellore,27.0,29.7,False,none,0.0,False,none
2024-10-07,Krishnagiri,44.7,30.0,False,none,0.0,False,none
2024-10-07,Tiruvannamalai,33.5,27.3,False,none,0.0,False,none
2024-10-07,Salem,76.4,28.6,False,none,0.0,False,none
2024-10-07,Madurai,68.4,29.6,False,none,0.0,False,none
2024-10-07,Coimbatore,10.8,27.9,False,none,0.0,False,none
2024-10-07,Pune,2.4,27.0,False,none,0.0,False,none
2024-10-07,Nagpur,2.6,26.3,False,none,0.0,False,none
2024-10-07,Nashik,0.2,26.5,False,none,0.0,False,none
2024-10-07,Chhatrapati Sambhajinagar,1.4,25.2,False,none,0.0,False,none
2024-10-07,Thane,0.5,31.3,False,none,0.0,False,none
2024-10-07,Amravati,0.6,24.5,False,none,0.0,False,none
2024-10-07,Jaipur,0.0,24.5,False,none,0.0,False,none
2024-10-07,Jodhpur,0.5,27.3,False,none,0.0,False,none
2024-10-07,Bikaner,0.0,26.5,False,none,0.0,False,none
2024-10-07,Udaipur,0.0,28.9,False,none,0.0,False,none
2024-10-07,Kota,0.0,28.8,False,none,0.0,False,none
2024-10-07,Barmer,0.0,32.0,False,none,0.0,False,none
2024-10-07,Khordha,72.5,30.3,False,none,0.0,False,none
2024-10-07,Cuttack,32.3,28.0,False,none,0.0,False,none
2024-10-07,Puri,97.3,29.1,False,none,0.0,False,none
2024-10-07,Balasore,28.9,26.2,False,none,0.0,False,none
2024-10-07,Mayurbhanj,157.6,25.7,False,none,0.0,False,none
2024-10-07,Ganjam,79.9,31.4,False,none,0.0,False,none
2024-10-07,Kamrup,6.1,25.0,False,none,0.0,False,none
2024-10-07,Dibrugarh,3.5,24.5,False,none,0.0,False,none
2024-10-07,Cachar,5.1,24.8,False,none,0.0,False,none
2024-10-07,Jorhat,22.1,27.3,False,none,0.0,False,none
2024-10-07,Nagaon,4.1,25.1,False,none,0.0,False,none
2024-10-07,Sonitpur,9.9,25.3,False,none,0.0,False,none
2024-10-08,Vellore,28.4,29.3,False,none,0.0,False,none
2024-10-08,Krishnagiri,75.9,33.5,False,none,0.0,False,none
2024-10-08,Tiruvannamalai,16.3,29.9,False,none,0.0,False,none
2024-10-08,Salem,76.0,33.9,False,none,0.0,False,none
2024-10-08,Madurai,74.4,33.5,False,none,0.0,False,none
2024-10-08,Coimbatore,89.3,31.1,False,none,0.0,False,none
2024-10-08,Pune,1.8,32.2,False,none,0.0,False,none
2024-10-08,Nagpur,2.1,27.0,False,none,0.0,False,none
2024-10-08,Nashik,1.3,23.7,False,none,0.0,False,none
2024-10-08,Chhatrapati Sambhajinagar,0.0,31.4,False,none,0.0,False,none
2024-10-08,Thane,0.7,30.4,False,none,0.0,False,none
2024-10-08,Amravati,0.3,30.0,False,none,0.0,False,none
2024-10-08,Jaipur,0.0,27.2,False,none,0.0,False,none
2024-10-08,Jodhpur,0.6,27.4,False,none,0.0,False,none
2024-10-08,Bikaner,0.0,25.2,False,none,0.0,False,none
2024-10-08,Udaipur,0.1,32.8,False,none,0.0,False,none
2024-10-08,Kota,0.0,19.5,False,none,0.0,False,none
2024-10-08,Barmer,0.4,25.0,False,none,0.0,False,none
2024-10-08,Khordha,99.5,29.5,False,none,0.0,False,none
2024-10-08,Cuttack,52.7,30.3,False,none,0.0,False,none
2024-10-08,Puri,36.6,26.7,False,none,0.0,False,none
2024-10-08,Balasore,42.9,29.6,False,none,0.0,False,none
2024-10-08,Mayurbhanj,78.3,26.5,False,none,0.0,False,none
2024-10-08,Ganjam,43.4,26.6,False,none,0.0,False,none
2024-10-08,Kamrup,10.4,25.0,False,none,0.0,False,none
2024-10-08,Dibrugarh,5.5,28.9,False,none,0.0,False,none
2024-10-08,Cachar,6.2,24.0,False,none,0.0,False,none
2024-10-08,Jorhat,10.5,23.7,False,none,0.0,False,none
2024-10-08,Nagaon,18.4,24.4,False,none,0.0,False,none
2024-10-08,Sonitpur,10.9,23.2,False,none,0.0,False,none
2024-10-09,Vellore,31.3,31.3,False,none,0.0,False,none
2024-10-09,Krishnagiri,45.8,28.6,False,none,0.0,False,none
2024-10-09,Tiruvannamalai,20.6,27.5,False,none,0.0,False,none
2024-10-09,Salem,21.9,30.0,False,none,0.0,False,none
2024-10-09,Madurai,33.4,31.7,False,none,0.0,False,none
2024-10-09,Coimbatore,11.2,28.3,False,none,0.0,False,none
2024-10-09,Pune,0.6,34.1,False,none,0.0,False,none
2024-10-09,Nagpur,2.4,29.0,False,none,0.0,False,none
2024-10-09,Nashik,0.0,26.1,False,none,0.0,False,none
2024-10-09,Chhatrapati Sambhajinagar,2.4,30.7,False,none,0.0,False,none
2024-10-09,Thane,0.3,30.8,False,none,0.0,False,none
2024-10-09,Amravati,2.3,28.8,False,none,0.0,False,none
2024-10-09,Jaipur,0.9,22.3,False,none,0.0,False,none
2024-10-09,Jodhpur,0.0,33.0,False,none,0.0,False,none
2024-10-09,Bikaner,0.2,22.2,False,none,0.0,False,none
2024-10-09,Udaipur,0.4,23.6,False,none,0.0,False,none
2024-10-09,Kota,0.4,28.1,False,none,0.0,False,none
2024-10-09,Barmer,0.0,29.8,False,none,0.0,False,none
2024-10-09,Khordha,38.4,30.2,False,none,0.0,False,none
2024-10-09,Cuttack,46.0,26.8,False,none,0.0,False,none
2024-10-09,Puri,48.2,30.5,False,none,0.0,False,none
2024-10-09,Balasore,163.5,31.1,False,none,0.0,False,none
2024-10-09,Mayurbhanj,105.9,27.0,False,none,0.0,False,none
2024-10-09,Ganjam,67.7,29.7,False,none,0.0,False,none
2024-10-09,Kamrup,9.5,26.4,False,none,0.0,False,none
2024-10-09,Dibrugarh,8.5,23.5,False,none,0.0,False,none
2024-10-09,Cachar,2.8,23.3,False,none,0.0,False,none
2024-10-09,Jorhat,8.5,22.4,False,none,0.0,False,none
2024-10-09,Nagaon,4.9,25.8,False,none,0.0,False,none
2024-10-09,Sonitpur,7.2,24.7,False,none,0.0,False,none
2024-10-10,Vellore,159.6,29.3,False,none,0.0,False,none
2024-10-10,Krishnagiri,51.7,28.2,False,none,0.0,False,none
2024-10-10,Tiruvannamalai,55.3,32.5,False,none,0.0,False,none
2024-10-10,Salem,52.5,29.3,False,none,0.0,False,none
2024-10-10,Madurai,50.1,30.9,False,none,0.0,False,none
2024-10-10,Coimbatore,17.4,33.4,False,none,0.0,False,none
2024-10-10,Pune,1.2,30.2,False,none,0.0,False,none
2024-10-10,Nagpur,5.4,32.3,False,none,0.0,False,none
2024-10-10,Nashik,1.5,26.0,False,none,0.0,False,none
2024-10-10,Chhatrapati Sambhajinagar,0.6,25.0,False,none,0.0,False,none
2024-10-10,Thane,5.0,27.6,False,none,0.0,False,none
2024-10-10,Amravati,0.9,29.3,False,none,0.0,False,none
2024-10-10,Jaipur,0.0,21.8,False,none,0.0,False,none
2024-10-10,Jodhpur,0.0,26.7,False,none,0.0,False,none
2024-10-10,Bikaner,1.5,28.7,False,none,0.0,False,none
2024-10-10,Udaipur,0.0,32.7,False,none,0.0,False,none
2024-10-10,Kota,0.0,20.7,False,none,0.0,False,none
2024-10-10,Barmer,0.0,25.3,False,none,0.0,False,none
2024-10-10,Khordha,89.8,35.0,False,none,0.0,False,none
2024-10-10,Cuttack,47.6,25.1,False,none,0.0,False,none
2024-10-10,Puri,93.9,30.1,False,none,0.0,False,none
2024-10-10,Balasore,7.5,26.3,False,none,0.0,False,none
2024-10-10,Mayurbhanj,69.3,26.9,False,none,0.0,False,none
2024-10-10,Ganjam,54.1,28.0,False,none,0.0,False,none
2024-10-10,Kamrup,1.7,27.5,False,none,0.0,False,none
2024-10-10,Dibrugarh,1.3,23.0,False,none,0.0,False,none
2024-10-10,Cachar,3.9,26.0,False,none,0.0,False,none
2024-10-10,Jorhat,14.2,25.2,False,none,0.0,False,none
2024-10-10,Nagaon,1.5,25.6,False,none,0.0,False,none
2024-10-10,Sonitpur,2.3,27.5,False,none,0.0,False,none
2024-10-11,Vellore,33.1,27.3,False,none,0.0,False,none
2024-10-11,Krishnagiri,24.7,28.6,False,none,0.0,False,none
2024-10-11,Tiruvannamalai,134.6,30.7,False,none,0.0,False,none
2024-10-11,Salem,36.4,31.3,False,none,0.0,False,none
2024-10-11,Madurai,17.6,28.7,False,none,0.0,False,none
2024-10-11,Coimbatore,82.0,32.4,False,none,0.0,False,none
2024-10-11,Pune,0.6,28.3,False,none,0.0,False,none
2024-10-11,Nagpur,1.5,30.0,False,none,0.0,False,none
2024-10-11,Nashik,1.2,30.6,False,none,0.0,False,none
2024-10-11,Chhatrapati Sambhajinagar,1.2,30.2,False,none,0.0,False,none
2024-10-11,Thane,0.1,24.9,False,none,0.0,False,none
2024-10-11,Amravati,6.2,25.5,False,none,0.0,False,none
2024-10-11,Jaipur,0.1,24.3,False,none,0.0,False,none
2024-10-11,Jodhpur,0.0,26.1,False,none,0.0,False,none
2024-10-11,Bikaner,0.6,27.9,False,none,0.0,False,none
2024-10-11,Udaipur,0.1,30.3,False,none,0.0,False,none
2024-10-11,Kota,0.3,28.6,False,none,0.0,False,none
2024-10-11,Barmer,0.5,27.2,False,none,0.0,False,none
2024-10-11,Khordha,134.1,25.4,False,none,0.0,False,none
2024-10-11,Cuttack,110.7,29.0,False,none,0.0,False,none
2024-10-11,Puri,90.3,28.7,False,none,0.0,False,none
2024-10-11,Balasore,37.9,24.2,False,none,0.0,False,none
2024-10-11,Mayurbhanj,115.7,30.3,False,none,0.0,False,none
2024-10-11,Ganjam,68.5,32.2,False,none,0.0,False,none
2024-10-11,Kamrup,15.8,27.3,False,none,0.0,False,none
2024-10-11,Dibrugarh,1.9,23.5,False,none,0.0,False,none
2024-10-11,Cachar,2.2,23.3,False,none,0.0,False,none
2024-10-11,Jorhat,7.9,25.0,False,none,0.0,False,none
2024-10-11,Nagaon,14.6,25.1,False,none,0.0,False,none
2024-10-11,Sonitpur,3.0,22.1,False,none,0.0,False,none
2024-10-12,Vellore,27.6,31.3,False,none,0.0,False,none
2024-10-12,Krishnagiri,28.9,26.3,False,none,0.0,False,none
2024-10-12,Tiruvannamalai,13.3,31.6,False,none,0.0,False,none
2024-10-12,Salem,31.2,30.4,False,none,0.0,False,none
2024-10-12,Madurai,54.7,28.1,False,none,0.0,False,none
2024-10-12,Coimbatore,19.6,30.1,False,none,0.0,False,none
2024-10-12,Pune,0.6,27.3,False,none,0.0,False,none
2024-10-12,Nagpur,4.6,28.4,False,none,0.0,False,none
2024-10-12,Nashik,0.1,30.2,False,none,0.0,False,none
2024-10-12,Chhatrapati Sambhajinagar,1.9,28.1,False,none,0.0,False,none
2024-10-12,Thane,5.9,27.5,False,none,0.0,False,none
2024-10-12,Amravati,1.3,27.4,False,none,0.0,False,none
2024-10-12,Jaipur,1.7,27.4,False,none,0.0,False,none
2024-10-12,Jodhpur,0.0,30.8,False,none,0.0,False,none
2024-10-12,Bikaner,0.1,27.4,False,none,0.0,False,none
2024-10-12,Udaipur,0.0,28.0,False,none,0.0,False,none
2024-10-12,Kota,0.0,23.8,False,none,0.0,False,none
2024-10-12,Barmer,0.0,22.5,False,none,0.0,False,none
2024-10-12,Khordha,67.1,28.3,False,none,0.0,False,none
2024-10-12,Cuttack,168.0,27.0,False,none,0.0,False,none
2024-10-12,Puri,158.4,26.7,False,none,0.0,False,none
2024-10-12,Balasore,54.6,31.8,False,none,0.0,False,none
2024-10-12,Mayurbhanj,72.2,25.9,False,none,0.0,False,none
2024-10-12,Ganjam,95.7,29.1,False,none,0.0,False,none
2024-10-12,Kamrup,6.4,24.5,False,none,0.0,False,none
2024-10-12,Dibrugarh,11.9,24.2,False,none,0.0,False,none
2024-10-12,Cachar,15.2,22.2,False,none,0.0,False,none
2024-10-12,Jorhat,11.6,25.7,False,none,0.0,False,none
2024-10-12,Nagaon,13.4,24.9,False,none,0.0,False,none
2024-10-12,Sonitpur,9.9,25.6,False,none,0.0,False,none
2024-10-13,Vellore,54.3,32.7,False,none,0.0,False,none
2024-10-13,Krishnagiri,38.0,30.2,False,none,0.0,False,none
2024-10-13,Tiruvannamalai,113.9,29.6,False,none,0.0,False,none
2024-10-13,Salem,14.2,29.0,False,none,0.0,False,none
2024-10-13,Madurai,28.2,25.0,False,none,0.0,False,none
2024-10-13,Coimbatore,18.7,28.4,False,none,0.0,False,none
2024-10-13,Pune,2.0,30.7,False,none,0.0,False,none
2024-10-13,Nagpur,0.3,27.9,False,none,0.0,False,none
2024-10-13,Nashik,0.1,30.4,False,none,0.0,False,none
2024-10-13,Chhatrapati Sambhajinagar,0.5,35.7,False,none,0.0,False,none
2024-10-13,Thane,1.7,28.7,False,none,0.0,False,none
2024-10-13,Amravati,0.2,26.5,False,none,0.0,False,none
2024-10-13,Jaipur,0.2,23.7,False,none,0.0,False,none
2024-10-13,Jodhpur,0.1,28.7,False,none,0.0,False,none
2024-10-13,Bikaner,0.1,24.5,False,none,0.0,False,none
2024-10-13,Udaipur,0.0,26.3,False,none,0.0,False,none
2024-10-13,Kota,1.3,30.1,False,none,0.0,False,none
2024-10-13,Barmer,0.0,29.5,False,none,0.0,False,none
2024-10-13,Khordha,57.4,28.6,False,none,0.0,False,none
2024-10-13,Cuttack,67.6,26.3,False,none,0.0,False,none
2024-10-13,Puri,35.9,29.2,False,none,0.0,False,none
2024-10-13,Balasore,58.8,27.7,False,none,0.0,False,none
2024-10-13,Mayurbhanj,152.2,30.4,False,none,0.0,False,none
2024-10-13,Ganjam,15.5,26.2,False,none,0.0,False,none
2024-10-13,Kamrup,10.6,23.8,False,none,0.0,False,none
2024-10-13,Dibrugarh,0.6,24.2,False,none,0.0,False,none
2024-10-13,Cachar,5.5,25.3,False,none,0.0,False,none
2024-10-13,Jorhat,3.8,26.7,False,none,0.0,False,none
2024-10-13,Nagaon,3.8,27.6,False,none,0.0,False,none
2024-10-13,Sonitpur,20.6,29.5,False,none,0.0,False,none
2024-10-14,Vellore,39.1,30.4,False,none,0.0,False,none
2024-10-14,Krishnagiri,53.1,30.5,False,none,0.0,False,none
2024-10-14,Tiruvannamalai,61.0,30.0,False,none,0.0,False,none
2024-10-14,Salem,38.6,28.9,False,none,0.0,False,none
2024-10-14,Madurai,28.1,29.9,False,none,0.0,False,none
2024-10-14,Coimbatore,27.2,32.4,False,none,0.0,False,none
2024-10-14,Pune,0.6,29.8,False,none,0.0,False,none
2024-10-14,Nagpur,8.7,28.1,False,none,0.0,False,none
2024-10-14,Nashik,0.3,31.1,False,none,0.0,False,none
2024-10-14,Chhatrapati Sambhajinagar,2.1,32.0,False,none,0.0,False,none
2024-10-14,Thane,0.0,27.8,False,none,0.0,False,none
2024-10-14,Amravati,5.3,31.5,False,none,0.0,False,none
2024-10-14,Jaipur,0.1,30.0,False,none,0.0,False,none
2024-10-14,Jodhpur,0.0,32.6,False,none,0.0,False,none
